"species_id";"species"
"1647274";"Limonium dichotomum (Cav.) Kuntze"
"1392565";"Gentiana terglouensis Hacq."
"1360583";"Tamarix boveana Bunge"
"1396545";"Taraxacum braun-blanquetii Soest"
"1398695";"Saxifraga vayredana Luizet"
"1391221";"Cirsium morisianum Rchb.f."
"1743161";"Cherleria capillacea (All.) A.J.Moore & Dillenb."
"1360642";"Bupleurum lancifolium Hornem."
"1361820";"Eucalyptus tereticornis Sm."
"1397699";"Centaurea virgata Lam."
"1363335";"Ruppia cirrhosa (Petagna) Grande"
"1364024";"Cuscuta approximata Bab."
"1359667";"Commicarpus plumbagineus (Cav.) Standl."
"1394416";"Parapholis strigosa (Dumort.) C.E.Hubb."
"1410243";"Cyperus sesquiflorus (Torr.) Mattf. & Kük."
"1495413";"Cistus inflatus Pourr. ex J.-P.Demoly"
"1557606";"Sisyrinchium platense I.M.Johnst."
"1394335";"Androsace septentrionalis L."
"1391337";"Convolvulus betonicifolius Mill."
"1357502";"Cirsium echinatum (Desf.) DC."
"1392274";"Alchemilla saxatilis Buser"
"1392724";"Allium parciflorum Viv."
"1492665";"Dianthus laricifolius Boiss. & Reut."
"1452585";"Allium palentinum Losa & P.Monts."
"1363045";"Bassia prostrata (L.) Beck"
"1359379";"Ononis aragonensis Asso"
"1395531";"Arabis ciliata Clairv."
"1399589";"Festuca inops De Not."
"1394523";"Phleum phleoides (L.) H.Karst."
"1722695";"Trichomanes speciosum Willd."
"1394322";"Androsace obtusifolia All."
"1362025";"Leucanthemopsis pallida (Mill.) Heywood"
"1722490";"Patellifolia procumbens (C.Sm. ex Hornem.) A.J.Scott, Ford-Lloyd & J.T.Williams"
"1489814";"Legousia falcata (Ten.) Fritsch ex Janch."
"1394793";"Potamogeton compressus L."
"1390623";"Dianthus broteri Boiss. & Reut."
"1614893";"Cephalanthera × schulzei E.G.Camus"
"1395109";"Ranunculus nodiflorus L."
"1393568";"Limonium obtusifolium (Rouy) Erben"
"1519650";"Scorzoneroides helvetica (Mérat) Holub"
"1398772";"Viola crassiuscula Bory"
"1392502";"Gaudinia fragilis (L.) P.Beauv."
"1391088";"Cerastium soleirolii Ser. ex Duby"
"1360658";"Bupleurum tenuissimum L."
"1738594";"Muscari armeniacum H.J.Veitch"
"1391505";"Cyperus aggregatus (Willd.) Endl."
"1743388";"Sulla glomerata (F.Dietr.) B.H.Choi & H.Ohashi"
"1396098";"Scirpus radicans Schkuhr"
"1363722";"Lotus arenarius Brot."
"1361382";"Poa supina Schrad."
"1418072";"Erysimum linifolium (Pers.) J.Gay"
"1359171";"Coronilla repanda (Poir.) Guss."
"1744330";"Odontites recordonii Burnat & Barbey"
"1722698";"Hemionitis pteridioides (Reichard) Christenh."
"1389950";"Moorochloa eruciformis (Sm.) Veldkamp"
"1393952";"Nepeta latifolia DC."
"1391756";"Doronicum corsicum (Loisel.) Poir."
"1398778";"Verbascum nevadense Boiss."
"1638033";"Paeonia coriacea Boiss."
"1502640";"Centaurea jordaniana Gren. & Godr."
"1457039";"Caropsis verticillatoinundata (Thore) Rauschert"
"1361215";"Corynephorus divaricatus (Pourr.) Breistr."
"1396430";"Stachys heraclea All."
"1361889";"Chaerophyllum nodosum (L.) Crantz"
"1360414";"Galium setaceum Lam."
"1397727";"Iris juncea Poir."
"1393860";"Morisia monanthos (Viv.) Asch."
"1564444";"Teucrium webbianum Boiss."
"1392709";"Allium oporinanthum Brullo, Pavone & Salmeri"
"1394470";"Persicaria mitis (Schrank) Assenov"
"1359050";"Thymus willdenowii Boiss."
"1393505";"Leucanthemum graminifolium (L.) Lam."
"1398284";"Astragalus greuteri Bacch. & Brullo"
"1392377";"Fumaria bicolor Sommier ex Nicotra"
"1357566";"Echinops strigosus L."
"1357046";"Silene sedoides Poir."
"1392268";"Festuca arvernensis Auquier, Kerguélen & Markgr.-Dann."
"1628868";"Ophrys omegaifera H.Fleischm."
"1392621";"Gladiolus imbricatus L."
"1358259";"Diplotaxis viminea (L.) DC."
"1396480";"Succisella inflexa (Kluk) Beck"
"1358909";"Sideritis incana L."
"1392109";"Eryngium viviparum J.Gay"
"1390890";"Carex praecox Schreb."
"1561178";"Origanum × majoricum Cambess."
"1361705";"Potamogeton coloratus Hornem."
"1359690";"Oenothera indecora Cambess."
"1398663";"Culcita macrocarpa C.Presl"
"1744928";"Eryngium ilicifolium Desf."
"1722696";"Polypodium macaronesicum A.E.Bobrov"
"1392728";"Achillea chamaemelifolia Pourr."
"1359609";"Lythrum acutangulum Lag."
"1628933";"Orchis × angusticruris Franch."
"1743516";"Cynanchica × jordanii (E.P.Perrier & Songeon) P.Caputo & Del Guacchio"
"1396379";"Armeria malinvaudii H.J.Coste & Soulié"
"1395462";"Rubus echinatus Lindl."
"1363751";"Melilotus elegans Salzm. ex Ser."
"1358262";"Draba hispanica Boiss."
"1722693";"Polystichum setiferum (Forssk.) T.Moore ex Woynar"
"1667093";"Cotoneaster rehderi Pojark."
"1529112";"Sedum candolleanum G.López"
"1397802";"Glyceria striata (Lam.) Hitchc."
"1479540";"Biscutella sempervirens L."
"1360070";"Limonium ramosissimum (Poir.) Maire"
"1396745";"Thalictrum simplex L."
"1359342";"Medicago laciniata (L.) Mill."
"1392821";"Allium suaveolens Jacq."
"1392227";"Alchemilla nitida Buser"
"1396332";"Soldanella villosa Darracq"
"1392293";"Festuca eskia Ramond ex DC."
"1536355";"Drosera × obovata Mert. & W.D.J.Koch"
"1397513";"Tofieldia pusilla (Michx.) Pers."
"1391771";"Draba incana L."
"1394789";"Potamogeton berchtoldii Fieber"
"1743860";"Pentanema helenioides (DC.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort."
"1391185";"Cirsium carniolicum Scop."
"1582964";"Onobrychis supina (Vill.) DC."
"1744511";"Genista tribracteolata (Webb) Pau"
"1391491";"Cutandia maritima (L.) Barbey"
"1359917";"Linaria pedunculata (L.) Chaz."
"1653905";"Piptatherum coerulescens (Desf.) P.Beauv."
"1548458";"Quercus × rosacea Bechst."
"1361151";"Alopecurus aequalis Sobol."
"1361421";"Stipa lagascae Roem. & Schult."
"1744842";"Curio ficoides (L.) P.V.Heath"
"1398097";"Rubus imbricatus Hort"
"1356825";"Cerastium gibraltaricum Boiss."
"1395925";"Santolina virens Mill."
"1662937";"Aconitum × cammarum L."
"1390884";"Carex pauciflora Lightf."
"1743361";"Drimia purpurascens J.Jacq."
"1388833";"Crocus cambessedesii J.Gay"
"1391444";"Crepis bellidifolia Loisel."
"1363223";"Pimpinella peregrina L."
"1737429";"Asparagus prostratus Dumort."
"1646086";"Digitalis minor L."
"1394486";"Peucedanum gallicum Latourr."
"1360413";"Galium scabrum L."
"1424411";"Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz"
"1363553";"Eragrostis curvula (Schrad.) Nees"
"1578119";"Genista falcata Brot."
"1743406";"Odontarrhena robertiana (Bernard ex Gren. & Godr.) Španiel, Al-Shehbaz, D.A.German & Marhold"
"1392684";"Allium moschatum L."
"1392904";"Hieracium eriophorum St.-Amans"
"1744335";"Petrocoptis glaucifolia (Lag.) Boiss."
"1357303";"Atractylis cancellata L."
"1392494";"Galium timeroyi Jord."
"1391206";"Cirsium glabrum DC."
"1397369";"Dianthus furcatus Balb."
"1361134";"Agrostis castellana Boiss. & Reut."
"1667287";"Crataegus × macrocarpa Hegetschw."
"1394864";"Potentilla neglecta Baumg."
"1361530";"Crocus nevadensis Amo & Campo"
"1458093";"Ligusticum ferulaceum All."
"1360620";"Bifora testiculata (L.) Spreng."
"1392687";"Haplophyllum linifolium (L.) G.Don"
"1394895";"Primula allionii Loisel."
"1391507";"Cyperus flavescens L."
"1390615";"Narcissus gaditanus Boiss. & Reut."
"1546251";"Euphorbia verrucosa L."
"1588658";"Fritillaria montana Hoppe ex W.D.J.Koch"
"1562391";"Salvia × auriculata Mill."
"1737662";"Hieracium bifidum Kit. ex Hornem."
"1492957";"Gypsophila bermejoi G.López"
"1357646";"Hieracium phlomoides Froel."
"1744599";"Prunus webbii (Spach) Fritsch"
"1358196";"Brassica fruticulosa Cirillo"
"1394655";"Poa badensis Haenke ex Willd."
"1480255";"Draba dedeana Boiss. & Reut."
"1356775";"Phyteuma charmelii Vill."
"1393966";"Noccaea corymbosa (J.Gay) F.K.Mey."
"1361373";"Poa infirma Kunth"
"1360764";"Oenanthe globulosa L."
"1435330";"Opuntia rufida Engelm."
"1359444";"Ornithopus pinnatus (Mill.) Druce"
"1495414";"Cistus × laxus Aiton"
"1744241";"Lolium tuberosum (Romero Zarco & Cabezudo) Banfi, Galasso, Foggi, Kopecký & Ardenghi"
"1668995";"Rubus insectifolius Lefèvre & P.J.Müll."
"1394973";"Puccinellia fasciculata (Torr.) E.P.Bicknell"
"1395724";"Salicornia disarticulata Moss"
"1361912";"Aegilops cylindrica Host"
"1359593";"Linum decumbens Desf."
"1398814";"Senecio flavus (Decne.) Sch.Bip."
"1743804";"Olearia virgata Hook.f."
"1668330";"Rosa × nitidula Besser"
"1743222";"Allium longispathum Redouté"
"1487694";"Opuntia aurantiaca Lindl."
"1393771";"Medicago monspeliaca (L.) Trautv."
"1361601";"Triglochin barrelieri Loisel."
"1556990";"Ixia paniculata D.Delaroche"
"1394317";"Androsace lactea L."
"1646497";"Plantago nivalis Boiss."
"1397944";"Malaxis monophyllos (L.) Sw."
"1452081";"Acis rosea (F.Martin bis) Sweet"
"1741590";"Thinopyrum intermedium (Host) Barkworth & D.R.Dewey"
"1362471";"Narcissus rupicola Dufour"
"1360522";"Verbascum creticum (L.) Cav."
"1645885";"Antirrhinum braun-blanquetii Rothm."
"1743350";"Hemionitis acrostica (Balb.) Mosyakin"
"1737448";"Utricularia bremii Heer ex Koell."
"1744490";"Caroxylon genistoides (Juss. ex Poir.) Pau"
"1394360";"Oxalis exilis A.Cunn."
"1358011";"Cuscuta scandens Brot."
"1359254";"Hippocrepis unisiliquosa L."
"1739022";"Jacobaea paludosa (L.) G.Gaertn., B.Mey. & Scherb."
"1390966";"Catapodium marinum (L.) C.E.Hubb."
"1558601";"Ajuga × hybrida A.Kern."
"1743409";"Chamaeleon macrocephalus (Moris) Sch.Bip."
"1647245";"Limonium auriculae-ursifolium (Pourr.) Druce"
"1502922";"Centaurea thuillieri (Dostál) J.Duvign. & Lambinon"
"1359246";"Hippocrepis ciliata Willd."
"1392050";"Erigeron neglectus A.Kern."
"1392289";"Alchemilla straminea Buser"
"1559255";"Clinopodium serpyllifolium (M.Bieb.) Kuntze"
"1357044";"Silene sclerocarpa Dufour"
"1743658";"Fumana viridis (Ten.) Sennen"
"1393691";"Luzula sudetica (Willd.) Schult."
"1362322";"Hippocrepis scabra DC."
"1392175";"Alchemilla incisa Buser"
"1359794";"Fumaria petteri Rchb."
"1394331";"Androsace pyrenaica Lam."
"1363255";"Torilis africana Spreng."
"1744424";"Pseudomisopates rivas-martinezii (Sánchez Mata) Güemes"
"1356902";"Ortegia hispanica L."
"1744425";"Polygaloides vayredae (Costa) O.Schwarz"
"1357736";"Onopordum nervosum Boiss."
"1396309";"Aristolochia tyrrhena E.Nardi & Arrigoni"
"1390270";"Dichoropetalum schottii (Besser ex DC.) Pimenov & Kljuykov"
"1739015";"Pericallis × hybrida (Bosse) B.Nord."
"1737511";"Primula × digenea A.Kern."
"1394841";"Potentilla crassinervia Viv."
"1356884";"Loeflingia hispanica L."
"1394039";"Onobrychis aequidentata (Sm.) d'Urv."
"1458369";"Peucedanum lancifolium Lange"
"1393668";"Luzula desvauxii Kunth"
"1360782";"Pimpinella tragium Vill."
"1486733";"Cylindropuntia prolifera (Engelm.) F.M.Knuth"
"1399736";"Linaria ficalhoana Rouy"
"1392458";"Galium elongatum C.Presl"
"1390779";"Carex brunnescens (Pers.) Poir."
"1743426";"Tanacetum audibertii DC."
"1357866";"Senecio petraeus Boiss. & Reut."
"1358157";"Alyssum granatense Boiss. & Reut."
"1391677";"Dianthus benearnensis Loret"
"1396855";"Trifolium ligusticum Balb. ex Loisel."
"1743065";"Volutaria lippii Cass."
"1738788";"Thalictrum speciosissimum Loefl."
"1399688";"Taraxacum lacistophylloides Dahlst."
"1390862";"Carex mairei Coss. & Germ."
"1646456";"Plantago cornuti Gouan"
"1388788";"Dysphania multifida (L.) Mosyakin & Clemants"
"1647164";"Armeria malacitana Nieto Fel."
"1356914";"Paronychia polygonifolia (Vill.) DC."
"1356910";"Paronychia echinulata Chater"
"1549124";"Gentiana × marcailhouana Rouy"
"1556901";"Iris serotina Willk."
"1453584";"Narcissus scaberulus Henriq."
"1496696";"Colchicum androcymbioides (Valdés) K.Perss."
"1743753";"Parapimpinella siifolia (Leresche) Fern.Prieto, Sanna & Arjona"
"1391114";"Chaetonychia cymosa (L.) Sweet"
"1492045";"Arenaria alfacarensis Pamp."
"1427718";"Cuscuta australis R.Br."
"1636863";"Orobanche arenaria Borkh."
"1399397";"Scabiosa holosericea Bertol."
"1357427";"Centaurea involucrata Desf."
"1396479";"Subularia aquatica L."
"1362754";"Opuntia elatior Mill."
"1395063";"Ranunculus breyninus Crantz"
"1358128";"Sedum nevadense Coss."
"1392761";"Herniaria alpina Chaix"
"1393985";"Odontites jaubertianus (Boreau) D.Dietr. ex Walp."
"1398182";"Madia glomerata Hook."
"1356407";"Isoetes setacea Lam."
"1362487";"Salvia candelabrum Boiss."
"1739184";"Leuzea repens (L.) D.J.N.Hind"
"1744323";"Onosma echioides (L.) L."
"1498825";"Anacyclus pyrethrum (L.) Lag."
"1361127";"Aeluropus littoralis (Gouan) Parl."
"1361384";"Polypogon maritimus Willd."
"1743252";"Orobanche rosmarina Welw. ex Beck"
"1359281";"Lathyrus saxatilis (Vent.) Vis."
"1391367";"Corydalis pumila (Host) Rchb."
"1359826";"Rupicapnos africana (Lam.) Pomel"
"1628783";"Ophrys × albertiana E.G.Camus"
"1398653";"Hippocrepis valentina Boiss."
"1628865";"Ophrys × nouletii E.G.Camus"
"1357858";"Senecio eriopus Willk."
"1425343";"Orobanche lavandulacea Rchb."
"1737454";"Thinopyrum acutum (DC.) Banfi"
"1382784";"Eucalyptus botryoides Sm."
"1492666";"Dianthus legionensis (Willk.) F.N.Williams"
"1737592";"Crepis praemorsa (L.) Tausch"
"1397489";"Scutellaria albida L."
"1581618";"Medicago tornata (L.) Mill."
"1390756";"Carex alba Scop."
"1358295";"Erysimum repandum L."
"1394663";"Poa chaixii Vill."
"1362855";"Sesamoides interrupta (Boreau) G.López"
"1356228";"Cymodocea nodosa (Ucria) Asch."
"1358672";"Geranium divaricatum Ehrh."
"1392090";"Alchemilla coriacea Buser"
"1390074";"Thymus odoratissimus Mill."
"1391499";"Cymbalaria hepaticifolia (Poir.) Wettst."
"1357986";"Convolvulus meonanthus Hoffmanns. & Link"
"1361323";"Lolium temulentum L."
"1358327";"Iberis gibraltarica L."
"1744079";"Valeriana vesicaria (L.) Mill."
"1358217";"Cleome violacea L."
"1360251";"Reseda stricta Pers."
"1392177";"Alchemilla inconcinna Buser"
"1360227";"Ranunculus trilobus Desf."
"1663341";"Anemone pavoniana Boiss."
"1737425";"Bolboschoenus laticarpus Marhold, Hroudová, Duchácek & Zákr."
"1744333";"Petrocoptis pardoi Pau"
"1472691";"Muscari olivetorum Blanca, Ruíz Rejón & Suár.-Sant."
"1361690";"Platanthera algeriensis Batt. & Trab."
"1564274";"Teucrium asiaticum L."
"1392662";"Gymnadenia densiflora (Wahlenb.) A.Dietr."
"1636731";"Euphrasia salisburgensis Funck ex Hoppe"
"1363929";"Notoceras bicorne (Aiton) Amo"
"1392383";"Fumaria kralikii Jord."
"1744393";"Limonium bonduellei (T.Lestib.) Kuntze"
"1452525";"Allium melananthum Coincy"
"1545780";"Euphorbia pedroi Molero & Rovira"
"1737575";"Rubus umbrosus (Weihe & Nees) Arrh."
"1573648";"Bituminaria morisiana (Pignatti & Metlesics) Greuter"
"1411648";"Cuscuta pentagona Engelm."
"1356301";"Eragrostis mexicana (Hornem.) Link"
"1481281";"Lepidium navasii (Pau) Al-Shehbaz"
"1359837";"Anarrhinum fruticosum Desf."
"1472958";"Paradisea lusitanica (Cout.) Samp."
"1653037";"Oreochloa confusa (Coincy) Rouy"
"1363557";"Eragrostis tef (Zuccagni) Trotter"
"1399148";"Cymbalaria muelleri (Moris) A.Chev."
"1743397";"Eudianthe laeta (Aiton) Rchb. ex Willk."
"1425195";"Limonium lobatum (L.f.) Chaz."
"1502064";"Carduus carpetanus Boiss. & Reut."
"1564370";"Teucrium murcicum Sennen"
"1393851";"Moehringia pentandra J.Gay"
"1647154";"Armeria hirta Willd."
"1405355";"Echinochloa stagnina (Retz.) P.Beauv."
"1722437";"Festuca membranacea (L.) Druce"
"1359995";"Armeria filicaulis (Boiss.) Boiss."
"1738041";"Corydalis × hausmannii Klebelsberg"
"1357558";"Cynara tournefortii Boiss. & Reut."
"1360448";"Populus euphratica Olivier"
"1744395";"Limonium angustebracteatum Erben"
"1744542";"Odontites bolligeri E.Rico, L.Delgado & Herrero"
"1396362";"Armeria leucocephala Salzm. ex W.D.J.Koch"
"1741932";"Facchinia rupestris (Scop.) Dillenb. & Kadereit"
"1358496";"Elatine brochonii Clavaud"
"1399923";"Angelica pachycarpa Lange"
"1685197";"Viscum cruciatum Sieber ex Boiss."
"1744324";"Opuntia chlorotica Engelm. & J.M.Bigelow"
"1360904";"Damasonium alisma Mill."
"1398725";"Spiraea crenata L."
"1398290";"Astragalus leontinus Wulfen"
"1356617";"Anchusa hybrida Ten."
"1357653";"Hyoseris scabra L."
"1558272";"Luzula lactea (Link) E.Mey."
"1359650";"Glinus lotoides L."
"1744000";"Cytisus grandiflorus DC."
"1472934";"Ornithogalum sphaerocarpum A.Kern."
"1441034";"Agave decipiens Baker"
"1741600";"Sporobolus schoenoides (L.) P.M.Peterson"
"1721005";"Cenchrus orientalis (Rich.) Morrone"
"1392606";"Geum hispidum Fr."
"1564323";"Teucrium freynii E.Rev. ex Willk."
"1738786";"Helianthemum × sulphureum Willd."
"1398970";"Sedum aetnense Tineo"
"1357033";"Silene pseudoatocion Desf."
"1394672";"Poa minor Gaudin"
"1390208";"Calamagrostis villosa (Chaix) J.F.Gmel."
"1360380";"Crucianella latifolia L."
"1743904";"Androsace saussurei Dentant, Lavergne, F.C.Boucher & S.Ibanez"
"1358330";"Iberis pectinata Boiss. & Reut."
"1743463";"Tulipa clusiana Redouté"
"1621515";"Epipactis kleinii M.B.Crespo & M.R.Lowe & Piera"
"1360540";"Verbascum rotundifolium Ten."
"1421285";"Gamochaeta pensylvanica (Willd.) Cabrera"
"1392731";"Helictotrichon cantabricum (Lag.) Gervais"
"1356687";"Cerastium dichotomum L."
"1359778";"Fumaria flabellata Gasp."
"1393541";"Limodorum trabutianum Batt."
"1522573";"Tanacetum vahlii DC."
"1357123";"Helianthemum aegyptiacum (L.) Mill."
"1400153";"Biscutella arvernensis Jord."
"1400154";"Biscutella brevicaulis Jord."
"1391843";"Eleocharis bonariensis Nees"
"1361205";"Bromus scoparius L."
"1743235";"Festuca incurva (Gouan) Gutermann"
"1389299";"Opuntia pilifera F.A.C.Weber"
"1358173";"Arabis nova Vill."
"1394811";"Potamogeton obtusifolius Mert. & W.D.J.Koch"
"1397643";"Asplenium jahandiezii (Litard.) Rouy"
"1393991";"Oenanthe fluviatilis (Bab.) Coleman"
"1392256";"Ferula arrigonii Bocchieri"
"1356456";"Acer granatense Boiss."
"1398749";"Helianthemum alypoides Losa & Rivas Goday"
"1561314";"Phlomis × composita Pau"
"1397439";"Minuartia setacea (Thuill.) Hayek"
"1358497";"Elatine macropoda Guss."
"1502057";"Carduus aurosicus Vill."
"1359109";"Astragalus echinatus Murray"
"1361141";"Agrostis rupestris All."
"1391443";"Crepis alpestris (Jacq.) Tausch"
"1452695";"Allium schmitzii Cout."
"1564493";"Thymus bracteatus Lange ex Cutanda"
"1394287";"Androsace cylindrica DC."
"1364142";"Bidens biternata (Lour.) Merr. & Sherff"
"1391456";"Crepis nicaeensis Balb."
"1357871";"Silybum eburneum Coss. & Durieu"
"1359683";"Epilobium lanceolatum Sebast. & Mauri"
"1550162";"Erodium daucoides Boiss."
"1742053";"Omalotheca hoppeana (W.D.J.Koch) Sch.Bip. & F.W.Schultz"
"1391426";"Crassula aquatica (L.) Schönland"
"1492939";"Gymnocarpos sclerocephalus (Decne.) Dahlgren & Thulin"
"1391077";"Cerastium boissierianum Greuter & Burdet"
"1743223";"Gagea durieui Parl."
"1392553";"Gentiana occidentalis Jakow."
"1363303";"Cyperus laevigatus L."
"1392511";"Genista delphinensis Verl."
"1356070";"Plantago amplexicaulis Cav."
"1392477";"Galium papillosum Lapeyr."
"1356782";"Lonicera arborea Boiss."
"1390533";"Centaurea affinis Friv."
"1742002";"Hieracium pilosum Froel."
"1391783";"Draba tomentosa Clairv."
"1742175";"Centaurea depressa M.Bieb."
"1398816";"Atriplex glabriuscula Edmondston"
"1364101";"Tolpis virgata (Desf.) Bertol."
"1392983";"Hieracium lawsonii Vill."
"1417640";"Agave atrovirens Karw. ex Salm-Dyck"
"1744534";"Petrocoptis montserratii Fern.Casas"
"1479995";"Coincya rupestris Porta & Rigo ex Rouy"
"1397310";"Alyssum cuneifolium Ten."
"1395599";"Rubus rudis Weihe"
"1389580";"Bulbostylis barbata (Rottb.) C.B.Clarke"
"1395615";"Rubus sprengelii Weihe"
"1393775";"Medicago praecox DC."
"1356832";"Cerastium perfoliatum L."
"1668888";"Rubus grabowskii Weihe ex Günther, Grab. & Wimm."
"1359178";"Cytisus fontanesii Spach ex Ball"
"1743533";"Orobanche portoilicitana A.Pujadas & M.B.Crespo"
"1363854";"Echium humile Desf."
"1738862";"Rosa × malmundariensis Lej."
"1392051";"Erigeron paolii Gamisans"
"1425200";"Linaria simplex Desf."
"1357783";"Picris rhagadioloides (L.) Desf."
"1390654";"Campanula baumgartenii Becker"
"1392522";"Genista pulchella Vis."
"1399118";"Campanula forsythii (Arcang.) Podlech"
"1743253";"Thapsia gymnesica Rosselló & A.Pujadas"
"1398167";"Minuartia glomerata (M.Bieb.) Degen"
"1394349";"Orobanche santolinae Loscos & J.Pardo"
"1358935";"Stachys circinata L'Hér."
"1359376";"Ononis alopecuroides L."
"1555195";"Hypericum × caesariense Druce ex N.Robson"
"1529289";"Sedum pedicellatum Boiss. & Reut."
"1390786";"Carex colchica J.Gay"
"1358886";"Scutellaria orientalis L."
"1362133";"Malva durieui Spach"
"1394734";"Polygala exilis DC."
"1646266";"Linaria saxatilis (L.) Chaz."
"1684973";"Thesium bavarum Schrank"
"1457868";"Ferulago ternatifolia Solanas, M.B.Crespo & García-Martín"
"1393698";"Lycium afrum L."
"1390367";"Taraxacum pseudomarklundii Soest"
